the_geom,BoroCode,BoroName,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SiteID,BenchID,Category,BenchType,Installati,Address,GeocodeAdd,Street,CrossStree,Borough,ComDist,BusRoute,BID,Latitude,Longitude,FEMAFldz,FEMAFldT,HrcEvac
POINT (-73.91318576603496 40.669309959731265),3,Brooklyn,316,41,55,20,9,1714,432,BID,backless,02/22/2013,1628 Pitkin Avenue,1626 & 1628 Pitkin Avenue,Pitkin Avenue,Thomas Boyland & Bristol Street,Brooklyn,316,B14,Pitkin Avenue,40.6693099597,-73.913185766,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92281258358916 40.619186759285476),3,Brooklyn,318,46,59,19,8,407,458,Bus Route,backless,04/04/2013,5406 & 5408 Avenue N,5408 Avenue N,Avenue N,55th Street & 54th Street,Brooklyn,318,B41,Not Applicable,40.619195,-73.922814,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-74.00588755544304 40.654284755411815),3,Brooklyn,307,38,51,25,7,1608,659,General,backed,01/09/2013,355 37th Street,355 37th Street,4th Avenue,Fourth and Third Avenues,Brooklyn,307,Not Applicable,Not Applicable,40.654293,-74.005889,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.9105315843911 40.6689077486183),3,Brooklyn,316,41,55,20,8,1713,597,BID,backless 2,02/22/2013,457 Rockaway Avenue,457 Rockaway Avenue,Pitkin Avenue,Belmont & Pitkin Avenue,Brooklyn,316,B60,Pitkin Avenue,40.668916,-73.910533,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97695756701695 40.60475576418163),3,Brooklyn,311,44,47,17,10,3438,2203,Bus Route,backless,02/10/2017,355 Kings Highway,355 Kings Highway,Kings Highway,W 3rd Street & W 4th Street,Brooklyn,311,B82,Not Applicable,40.604764,-73.976959,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.97570092396697 40.686818869974616),3,Brooklyn,302,35,57,25,8,1062,284,Plaza,backless 2,05/16/2018,650 Fulton Street,650 Fulton Street,Plaza,Fulton Street and Lafayette Avenue,Brooklyn,302,Not Applicable,Not Applicable,40.68681887,-73.975700924,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96214656777806 40.67835374908513),3,Brooklyn,308,35,57,25,9,3236,116,General,backless,04/13/2016,567 Grand Avenue,567 Grand Avenue,Bergen Street,Grand Avenue & Classon Avenue,Brooklyn,308,B65,Not Applicable,40.678362,-73.962148,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97673556307168 40.68191974883061),3,Brooklyn,306,39,52,25,9,1005,253,General,backless,01/17/2013,36 Fifth Avenue,36 Fifth Avenue,5th Avenue,Bergen and Dean Street,Brooklyn,306,B63,Fifth Avenue,40.681928,-73.976737,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95435756886997 40.707178743011085),3,Brooklyn,301,33,50,26,7,4192,1695,Other,backless,03/18/2019,394 Broadway,394 Broadway,Broadway,Hooper Street & Keap Street,Brooklyn,301,B46,Not Applicable,40.707187,-73.954359,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95167457052072 40.690955745893966),3,Brooklyn,303,36,56,25,8,3728,290,Senior Safety,backed 2,01/11/2018,233 Nostrand Avenue,233 Nostrand Avenue,Nostrand Avenue,Dekalb Avenue & Kosciuszko Street,Brooklyn,303,Not Applicable,Not Applicable,40.690964,-73.951676,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95919356723483 40.69648474514507),3,Brooklyn,303,33,50,26,7,1726,0,General,backed,02/13/2013,445 Park Avenue,445 Park Avenue,Park Avenue,Franklin Avenue & Kent Avenue,Brooklyn,303,Not Applicable,Not Applicable,40.696493,-73.959195,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.96173357189245 40.607375763004946),3,Brooklyn,315,48,45,17,11,4176,465,Bus Route,backless 2,09/26/2018,1100 Kings Hwy,1100 Kings Hwy,Kings Hwy,Coney Island Avenue & East 12th Street,Brooklyn,315,B82,Kings Highway,40.607384,-73.961735,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.94160557531035 40.6511877537793),3,Brooklyn,317,41,58,20,9,351,147,Bus Route,backless,07/17/2012,3823 Church Avenue,,Church Avenue,East 38th and 39th Streets,Brooklyn,317,B35,Not Applicable,40.651196,-73.941607,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95260457250343 40.65202975323998),3,Brooklyn,317,40,43,20,9,3265,2166,Municipal Facilities,backed,06/09/2016,775 Rogers Avenue,775 Rogers Avenue,Rogers Avenue,Martense Street & Linden Boulevard,Brooklyn,317,Not Applicable,Not Applicable,40.652038,-73.952606,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.02686755068783 40.62074376256009),3,Brooklyn,310,43,46,22,11,1492,394,General,backed,01/04/2013,8706 Fifth Avenue,8706 Fifth Avenue,5th Avenue,87th Streets and 88th Streets,Brooklyn,310,Not Applicable,Not Applicable,40.620752,-74.026869,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98628855965289 40.67324775027504),3,Brooklyn,306,39,52,20,7,2177,690,General,backed,09/18/2013,343 4th Avenue,343 4th Avenue,4th Avenue,5th Street and 3rd Street,Brooklyn,306,Not Applicable,Not Applicable,40.673256,-73.98629,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.94253457483154 40.665636750631116),3,Brooklyn,309,35,43,20,9,2049,0,General,backed 2,06/21/2013,389 Kingston Avenue,389 Kingston Avenue,Kingston Avenue,Crown and Montgomery Streets,Brooklyn,309,Not Applicable,Not Applicable,40.665645,-73.942536,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01230655528447 40.615621763300766),3,Brooklyn,310,43,46,22,11,3161,1737,General,backed,09/09/2015,8320 13th Avenue,8320 13th Avenue,13th Avenue,83rd Street & 84th Street,Brooklyn,310,Not Applicable,Not Applicable,40.61563,-74.012308,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95552025586079 40.68043124355823),3,Brooklyn,303,36,57,25,8,1106,230,General,backed,09/27/2012,537 Franklin Avenue,537 Franklin Avenue,Franklin Avenue,Fulton Street and Lefferts Place,Brooklyn,303,Not Applicable,Not Applicable,40.6804312436,-73.9555202559,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97788456291137 40.67552174956671),3,Brooklyn,306,39,52,20,9,1877,286,General,backed,04/11/2013,207 6th Avenue,207 6th Avenue,Union Street,6th Avenue & 7th Avenue,Brooklyn,306,Not Applicable,Not Applicable,40.67553,-73.977886,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9902525582666 40.685028748249536),3,Brooklyn,302,33,52,25,7,2118,715,Community Health Centers,backed,09/10/2013,343 Warren Street,343 Warren Street,Warren Street,Hoyt Street and Smith Street,Brooklyn,302,Not Applicable,Not Applicable,40.685037,-73.990254,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.94157557820674 40.62031975990713),3,Brooklyn,318,45,41,17,9,3582,110,Bus Route,backless 2,05/06/2017,3405 Kings Highway,3405 Kings Highway,Kings Highway,Avenue M & E. 34th Street,Brooklyn,999,B7,Not Applicable,40.620328,-73.941577,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.98165056775314 40.575535769897314),3,Brooklyn,313,47,46,23,8,1157,278,Senior Center,backed,10/25/2012,1310 Surf Avenue,1310 Surf Avenue,Surf Avenue,West 12th Street and Stilwell Avenue,Brooklyn,313,Not Applicable,Not Applicable,40.575544,-73.981652,AE,,1
POINT (-73.95072357271825 40.66144975161803),3,Brooklyn,309,40,43,20,9,1745,294,General,backed,04/08/2013,1082 Nostrand Avenue,1082 Nostrand Avenue,Nostrand Avenue,Maple Street & Lincoln Place,Brooklyn,309,Not Applicable,Not Applicable,40.661458,-73.950725,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,4255,450,Bus Route,backed 2,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,Havemeyer Street,Broadway and S 5th Street,Brooklyn,301,B46,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95256257576611 40.58868576644709),3,Brooklyn,315,48,45,22,9,3910,351,Senior Safety,backed 2,01/12/2018,2570 E. 17th Street,2570 E. 17th Street,E. 17th Street,Avenue Z & Avenue Y,Brooklyn,315,Not Applicable,Not Applicable,40.588694,-73.952564,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-74.00890155447114 40.63954775836322),3,Brooklyn,307,38,49,20,7,3784,407,Senior Safety,backed 2,01/03/2018,5501 7th Avenue,5501 7th Avenue,7th Avenue,55th Street & 56th Street,Brooklyn,307,Not Applicable,Not Applicable,40.639556,-74.008903,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93937857354129 40.69929474417622),3,Brooklyn,304,34,53,18,7,94,14,Bus Route,backless,04/14/2012,825 Broadway & 829 Broadway,825 Broadway & 829 Broadway,Broadway,Park Street and Ellery Street,Brooklyn,304,B46,Not Applicable,40.699303,-73.93938,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.89512959066914 40.661255750012195),3,Brooklyn,305,42,60,19,8,2379,969,General,backed,03/25/2014,620-624 Georgia Avenue,620 Georgia Avenue,Georgia Avenue,New Lots Avenue & Newport Street,Brooklyn,305,Not Applicable,Not Applicable,40.661264,-73.895131,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.88225959480799 40.648284752198585),3,Brooklyn,305,42,60,19,8,2902,1255,Municipal Facilities,backless,01/02/2015,1330 Pennsylvania Avenue,1330 Pennsylvania Avenue,Pennsylvania Avenue,Twin Pines Drive East & Shroeders Avenue,Brooklyn,305,B82,Not Applicable,40.648293,-73.882261,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.98035356517691 40.61487976213319),3,Brooklyn,311,47,48,22,10,266,492,Bus Route,backless,04/03/2013,6310 Bay Parkway,6310 Bay Parkway,Bay Parkway,63rd & 64th Street,Brooklyn,311,B6,Not Applicable,40.614888,-73.980355,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.0287515491837 40.62907076049792),3,Brooklyn,310,43,64,22,11,3935,331,General,backed 2,02/08/2018,7821 3rd Avenue,7821 3rd Avenue,3rd Avenue,78th Street & 79th Street,Brooklyn,310,Not Applicable,Not Applicable,40.629079,-74.028753,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00072955737627 40.64053675735523),3,Brooklyn,312,38,49,17,7,2158,683,Community Health Centers,backed,09/13/2013,4812 9th Avenue,4812 9th Avenue,49th Street,8th Avenues and 9th Avenues,Brooklyn,312,B11,Not Applicable,40.640545,-74.000731,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.88655959293585 40.66471974890462),3,Brooklyn,305,42,60,19,8,2434,976,General,backed,04/30/2014,613 New Lots Avenue,613 New Lots Avenue,New Lots Avenue,Schenck Avenue & Hendrix Street,Brooklyn,305,Not Applicable,Not Applicable,40.664728,-73.886561,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.99804855805895 40.646533756491586),3,Brooklyn,312,38,51,17,7,3763,255,Senior Safety,backed,08/23/2017,4023 8th Avenue,4023 8th Avenue,8th Avenue,40th Street & 41st Street,Brooklyn,312,Not Applicable,Not Applicable,40.646542,-73.99805,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99796356129363 40.59896376537408),3,Brooklyn,311,47,47,23,11,3912,697,Senior Safety,backed 2,01/17/2018,2150 Bath Avenue,2150 Bath Avenue,Bath Avenue,Bay 29th & Bay 28th,Brooklyn,311,Not Applicable,Not Applicable,40.598972,-73.997965,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9107885864323 40.63554475533455),3,Brooklyn,318,46,59,19,8,193,811,Bus Route,backed,09/19/2013,956 East 82nd Street,8168 Flatlands Avenue,Flatlands Avenue,East 81st and 82nd Streets,Brooklyn,318,B6,Not Applicable,40.635553,-73.91079,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.99151456090631 40.62524775989324),3,Brooklyn,312,44,48,17,10,2027,657,General,backed,07/31/2013,5911 16th Avenue,5911 16th Avenue,16th Avenue,59th and 60th Streets,Brooklyn,312,Not Applicable,Not Applicable,40.625256,-73.991516,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94238857412653 40.66719574997232),3,Brooklyn,309,35,43,20,9,4102,532,General,backed,08/07/2018,349 Kingston Avenue,349 Kingston Avenue,Kingston Avenue,President Street & Carroll Street,Brooklyn,309,Not Applicable,Not Applicable,40.667204,-73.94239,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98015056260235 40.66861075165978),3,Brooklyn,306,39,52,21,9,4075,576,General,backless 2,08/09/2018,274 7th Avenue,274 7th Avenue,7th Avenue,6th & 7th Street,Brooklyn,0,B67,Not Applicable,40.668619,-73.980152,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01164755515497 40.61624976244378),3,Brooklyn,310,43,46,22,11,2592,694,Municipal Facilities,backless,07/02/2014,8202 13th Avenue,8202 13th Avenue,13th Avenue,82nd Street & 83rd Street,Brooklyn,310,B64,Not Applicable,40.616258,-74.011649,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92668158236609 40.61894475916849),3,Brooklyn,318,46,59,19,8,411,437,Bus Route,backless,04/03/2013,5006 & 5008 Avenue N,5006 Avenue N,Avenue N,Utica Avenue & E 51st Street,Brooklyn,318,B41,Not Applicable,40.618953,-73.926683,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.91884151778741 40.6990756614918),3,Brooklyn,304,37,53,18,7,3194,9003,Plaza,backed,06/19/2015,452 Knickerbocker Avenue,452 Knickerbocker Avenue,Knickerbocker Avenue,Greene Avenue and Myrtle Avenue,Brooklyn,304,Not Applicable,Not Applicable,40.6990756615,-73.9188415178,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96830456565955 40.67922774863457),3,Brooklyn,308,35,57,25,9,1864,497,BID,backless,04/10/2013,576 Vanderbilt Avenue,576 Vanderbilt Avenue,Vanderbilt Avenue,Bergen Street & Dean Street,Brooklyn,308,B69,Vanderbilt Avenue,40.679236,-73.968306,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99087955873897 40.66379775305741),3,Brooklyn,307,38,52,21,7,997,1711,General,backless,01/17/2013,613 Fifth Avenue,613 Fifth Avenue,5th Avenue,Prospect Avenue and 17th Street,Brooklyn,307,B63,Fifth Avenue,40.663806,-73.990881,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97570092396697 40.686818869974616),3,Brooklyn,302,35,57,25,8,1062,283,Plaza,backless 2,05/16/2018,650 Fulton Street,650 Fulton Street,Plaza,Fulton Street and Lafayette Avenue,Brooklyn,302,Not Applicable,Not Applicable,40.68681887,-73.975700924,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.89452059059214 40.647613752785475),3,Brooklyn,318,46,58,19,8,4157,1551,Bus Route,backless,09/13/2018,105-10 Flatlands Avenue,105-10 Flatlands Avenue,Flatlands Avenue,E 105th Street & E 106th Street,Brooklyn,318,Not Applicable,Not Applicable,40.647622,-73.894522,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.93072957868648 40.654881752112686),3,Brooklyn,317,41,58,20,9,137,4,Bus Route,backless,04/21/2012,746 Utica Avenue,746 Utica Avenue,Utica Avenue,Lenox Road and Linden Boulevard,Brooklyn,317,B46,Not Applicable,40.65489,-73.930731,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.91708658178396 40.68244974648654),3,Brooklyn,316,41,55,25,8,2812,1956,Municipal Facilities,backed,12/31/2014,121 Saratoga Avenue,121 Saratoga Avenue,Saratoga Avenue,Chauncey Street and Bainbridge Street,Brooklyn,316,Not Applicable,Not Applicable,40.682458,-73.917088,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92246157978688 40.68568674626818),3,Brooklyn,303,41,55,25,8,2813,1454,Municipal Facilities,backed,12/31/2014,820 Hancock Street,820 Hancock Street,Hancock Street,Ralph Avenue and Howard Avenue,Brooklyn,303,Not Applicable,Not Applicable,40.685695,-73.922463,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.90792358814238 40.63407675540471),3,Brooklyn,318,46,59,19,8,2785,1586,Municipal Facilities,backed,01/02/2015,1070 E. 83rd Street,1070 E. 83rd Street,E. 83rd Street,Avenue J and Avenue K,Brooklyn,318,Not Applicable,Not Applicable,40.634085,-73.907925,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.86994759777897 40.66802574756836),3,Brooklyn,305,42,60,19,8,3492,2427,Bus Route,backless,02/13/2017,2554 Linden Boulevard,2554 Linden Boulevard,Linden Boulevard,Euclid Avenue & Pine Street,Brooklyn,305,B15,Not Applicable,40.668034,-73.869949,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.95395756900487 40.706890743349874),3,Brooklyn,301,33,50,26,7,4194,1775,Other,backless,03/05/2019,402 Broadway,402 Broadway,Broadway,Hooper Street and Hewes Street,Brooklyn,301,Not Applicable,Not Applicable,40.706899,-73.953959,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.92829258155956 40.63227675706124),3,Brooklyn,318,46,41,21,8,3539,2435,Bus Route,backed,07/26/2016,1633 Utica Avenue,1633 Utica Avenue,Utica Avenue,Avenue H & Avenue I,Brooklyn,318,Not Applicable,Not Applicable,40.632285,-73.928294,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.95664551968568 40.67429984665268),3,Brooklyn,308,35,57,20,9,1581,605,General,backed,05/30/2013,711 Franklin Avenue,711 Franklin Avenue,Franklin Avenue,Park Place & Prospect Place,Brooklyn,308,Not Applicable,Not Applicable,40.6742998467,-73.9566455197,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01043855609831 40.60645176424087),3,Brooklyn,311,43,47,22,11,3990,272,Bus Route,backless 2,01/10/2018,1612 Bath Avenue,1612 Bath Avenue,Bath Avenue,Bay 13th Street & 16th Avenue,Brooklyn,311,B64,Not Applicable,40.60646,-74.01044,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.97928556244982 40.66962075157691),3,Brooklyn,306,39,44,21,9,1929,454,General,backed,05/10/2013,237 7th Avenue,237 7th Avenue,7th Avenue,4th Street & 5th Street,Brooklyn,306,Not Applicable,Not Applicable,40.669629,-73.979287,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93598757736507 40.65145975344871),3,Brooklyn,317,45,58,21,9,357,162,Bus Route,backless,07/17/2012,4406A Church Avenue,,Church Avenue,Troy Avenue and East 45th Street,Brooklyn,317,B35,Not Applicable,40.651468,-73.935989,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91692758255451 40.676652747913856),3,Brooklyn,316,41,55,25,8,2960,1716,Municipal Facilities,backless,01/08/2015,2120 Atlantic Avenue,280 Saratoga Avenue,Saratoga Avenue,Atlantic Avenue & Pacific Street,Brooklyn,316,B7,Not Applicable,40.676661,-73.916929,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,2447,2059,Plaza,backless,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,"South 5th Street, Havemeyer Street & Broadway","South 5th Street, Havemeyer Street & Broadway",Brooklyn,301,Not Applicable,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99586056197867 40.59997676495784),3,Brooklyn,311,47,47,23,11,285,337,Bus Route,backless,04/03/2013,8686 Bay Parkway,8686 Bay Parkway,Bay Parkway,Benson Avenue & Bath Avenue,Brooklyn,311,B6,Not Applicable,40.599985,-73.995862,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-74.00686055447753 40.651968755849516),3,Brooklyn,307,38,51,25,7,1609,335,General,backed,01/09/2013,4004 Fourth Avenue,4004 Fourth Avenue,4th Avenue,40th & 41st Street,Brooklyn,307,Not Applicable,Not Applicable,40.651977,-74.006862,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97070425431065 40.68480304462321),3,Brooklyn,302,35,57,25,8,2238,1043,BID,backed,10/18/2013,770 Fulton Street,770 Fulton Street,Fulton Street,Adelphi and Carlton,Brooklyn,302,B25,Fulton Area Business (FAB) Alliance,40.6848030446,-73.9707042543,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99104455925901 40.66753675214442),3,Brooklyn,306,39,52,21,7,2350,1355,General,backed,01/14/2014,515 4th Avenue,515 4th Avenue,4th Avenue & 14th Street,13th & 14th Street,Brooklyn,306,Not Applicable,Not Applicable,40.667545,-73.991046,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.88565359144286 40.68007874598258),3,Brooklyn,305,37,54,18,7,2767,1546,General,backed,10/08/2014,209 Cleveland Street,209 Cleveland Street,Cleveland Street,Fulton Street & Arlington Avenue,Brooklyn,305,Not Applicable,Not Applicable,40.680087,-73.885655,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95275856803546 40.728998738467496),3,Brooklyn,301,33,50,26,12,2405,579,Senior Center,backed,03/26/2014,715 Leonard Street,715 Leonard Street,Leonard Street,Calyer Street and Greenpoint Avenue,Brooklyn,301,Not Applicable,Not Applicable,40.729007,-73.95276,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.95749356732956 40.69889674499742),3,Brooklyn,301,33,50,26,7,3998,302,Bus Route,backless 2,02/01/2018,439 Flushing Avenue,439 Flushing Avenue,Flushing Avenue,Skillman Street & Bedford Avenue,Brooklyn,301,B57,Not Applicable,40.698905,-73.957495,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.92676758249979 40.6135237606028),3,Brooklyn,318,46,59,19,8,3630,88,General,backless 2,05/20/2017,2325 Flatbush Avenue,2325 Flatbush Avenue,Flatbush Avenue,Utica Avenue & E. 49th Street,Brooklyn,318,B41,Not Applicable,40.613532,-73.926769,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.97160287743567 40.649008624453494),3,Brooklyn,314,40,42,21,9,2892,791,Municipal Facilities,backless,12/30/2014,397A Coney Island Avenue,397A Coney Island Avenue,Coney Island Avenue,Caton Avenue & Kermit Place,Brooklyn,314,B68,Not Applicable,40.6490086245,-73.9716028774,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9504585721411 40.658998752167726),3,Brooklyn,309,40,43,20,9,1742,110,General,backed,04/05/2013,1166 Nostrand Avenue,1166 Nostrand Avenue,Nostrand Avenue,Fenimore & Rutland Road,Brooklyn,309,Not Applicable,Not Applicable,40.659007,-73.95046,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.02033855125373 40.638978758710756),3,Brooklyn,307,38,51,23,10,2155,741,Community Health Centers,backed,09/13/2013,6317 4th Avenue,6317 4th Avenue,4th Avenue,64th and 63rd Streets,Brooklyn,307,Not Applicable,Not Applicable,40.638987,-74.02034,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99336956290293 40.59541476616661),3,Brooklyn,311,47,47,23,10,4184,1004,Bus Route,backless 2,09/25/2018,8781 24th Avenue,8781 24th Avenue,CROPSEY AVENUE,24th Avenue & Bay 37th Street,Brooklyn,311,B82,Not Applicable,40.595423,-73.993371,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.92926757732381 40.683901746474184),3,Brooklyn,303,36,56,25,8,113,1971,Bus Route,backless,04/30/2012,266 Malcolm X Boulevard,266 Malcolm X Boulevard,Malcolm X Boulevard,Halsey Street and Macon Street,Brooklyn,303,B46,Not Applicable,40.68391,-73.929269,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9682348556817 40.683841718491514),3,Brooklyn,302,35,57,25,8,820,92,General,backed,07/25/2012,883 Fulton Street,883 Fulton Street,Vanderbilt Avenue,Gates Avenue and Fulton Street,Brooklyn,302,Not Applicable,Not Applicable,40.6838417185,-73.9682348557,X,AREA OF MINIMAL FLOOD HAZARD,
